,YR_MO,CALL_DATE,AGENT_KEY,CALLS,HANDLE_TIME,CALL_REGEN,CALLS_WITH_OFFER,CALLS_WITH_ACCEPT,CALLS_OFFER_APPLIED,TRANSFERS,EFF_DT,TERM_DT,AGENT_ID,AGENT_NAME,TEAM_LEAD_ID,TEAM_LEAD_NAME,CALL_CENTER
171,201708,2017-08-07,12467,35,24936,5,32,29,24,1,2017-05-01,2020-12-31,201700123,"Centerville, Cece",201700011,"Winnerson, Aceona",Williamburg
172,201708,2017-08-08,12467,39,24399,5,38,31,22,2,2017-05-01,2020-12-31,201700123,"Centerville, Cece",201700011,"Winnerson, Aceona",Williamburg
173,201708,2017-08-10,12467,33,25691,7,32,24,21,1,2017-05-01,2020-12-31,201700123,"Centerville, Cece",201700011,"Winnerson, Aceona",Williamburg
174,201708,2017-08-11,12467,35,25770,7,34,27,20,1,2017-05-01,2020-12-31,201700123,"Centerville, Cece",201700011,"Winnerson, Aceona",Williamburg
175,201708,2017-08-13,12467,37,25553,4,35,31,22,1,2017-05-01,2020-12-31,201700123,"Centerville, Cece",201700011,"Winnerson, Aceona",Williamburg
176,201708,2017-08-14,12467,38,24377,5,37,33,25,1,2017-05-01,2020-12-31,201700123,"Centerville, Cece",201700011,"Winnerson, Aceona",Williamburg
177,201708,2017-08-15,12467,32,24239,5,29,25,19,1,2017-05-01,2020-12-31,201700123,"Centerville, Cece",201700011,"Winnerson, Aceona",Williamburg
178,201708,2017-08-17,12467,34,24189,3,31,24,20,1,2017-05-01,2020-12-31,201700123,"Centerville, Cece",201700011,"Winnerson, Aceona",Williamburg
179,201708,2017-08-18,12467,32,25525,4,31,23,21,1,2017-05-01,2020-12-31,201700123,"Centerville, Cece",201700011,"Winnerson, Aceona",Williamburg
180,201708,2017-08-20,12467,39,24264,4,38,29,23,2,2017-05-01,2020-12-31,201700123,"Centerville, Cece",201700011,"Winnerson, Aceona",Williamburg
181,201708,2017-08-21,12467,35,25621,4,34,28,21,1,2017-05-01,2020-12-31,201700123,"Centerville, Cece",201700011,"Winnerson, Aceona",Williamburg
182,201708,2017-08-22,12467,34,24296,4,32,25,19,1,2017-05-01,2020-12-31,201700123,"Centerville, Cece",201700011,"Winnerson, Aceona",Williamburg
183,201708,2017-08-24,12467,40,24256,5,36,31,22,2,2017-05-01,2020-12-31,201700123,"Centerville, Cece",201700011,"Winnerson, Aceona",Williamburg
184,201708,2017-08-25,12467,40,25811,8,38,34,24,2,2017-05-01,2020-12-31,201700123,"Centerville, Cece",201700011,"Winnerson, Aceona",Williamburg
185,201708,2017-08-27,12467,36,25521,5,33,26,20,1,2017-05-01,2020-12-31,201700123,"Centerville, Cece",201700011,"Winnerson, Aceona",Williamburg
186,201708,2017-08-28,12467,39,24167,7,38,30,26,2,2017-05-01,2020-12-31,201700123,"Centerville, Cece",201700011,"Winnerson, Aceona",Williamburg
187,201708,2017-08-29,12467,39,24425,7,38,32,28,2,2017-05-01,2020-12-31,201700123,"Centerville, Cece",201700011,"Winnerson, Aceona",Williamburg
188,201708,2017-08-31,12467,40,25275,5,38,27,22,2,2017-05-01,2020-12-31,201700123,"Centerville, Cece",201700011,"Winnerson, Aceona",Williamburg
189,201706,2017-06-01,12468,38,24923,5,37,32,25,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
190,201706,2017-06-02,12468,40,24096,7,36,28,21,3,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
191,201706,2017-06-04,12468,39,24214,6,35,25,20,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
192,201706,2017-06-05,12468,34,25605,4,32,25,21,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
193,201706,2017-06-06,12468,32,25329,5,32,27,21,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
194,201706,2017-06-08,12468,40,24546,5,39,31,24,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
195,201706,2017-06-09,12468,32,25796,4,29,25,18,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
196,201706,2017-06-11,12468,36,24940,5,32,26,23,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
197,201706,2017-06-12,12468,35,25789,6,32,26,23,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
198,201706,2017-06-13,12468,35,24285,5,33,25,22,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
199,201706,2017-06-15,12468,37,24532,7,34,24,21,3,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
200,201706,2017-06-16,12468,39,24109,7,35,25,20,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
201,201706,2017-06-20,12468,36,25417,6,33,26,21,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
202,201706,2017-06-22,12468,37,24498,6,36,31,23,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
203,201706,2017-06-23,12468,37,25440,5,36,30,27,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
204,201706,2017-06-25,12468,35,25330,4,34,24,18,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
205,201706,2017-06-26,12468,34,25724,4,32,26,21,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
206,201706,2017-06-27,12468,36,24551,4,33,26,21,1,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
207,201706,2017-06-29,12468,38,25254,4,34,31,27,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
208,201706,2017-06-30,12468,40,24556,7,37,27,23,1,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
209,201707,2017-07-02,12468,40,25426,4,36,27,24,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
210,201707,2017-07-03,12468,34,25191,5,33,30,24,1,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
211,201707,2017-07-06,12468,36,24052,5,36,26,18,1,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
212,201707,2017-07-07,12468,33,24521,6,32,28,24,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
213,201707,2017-07-09,12468,32,24714,4,32,25,20,1,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
214,201707,2017-07-10,12468,33,25803,7,30,24,17,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
215,201707,2017-07-11,12468,36,25443,5,36,32,28,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
216,201707,2017-07-13,12468,40,24796,6,38,27,22,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
217,201707,2017-07-14,12468,35,25765,6,33,27,22,1,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
218,201707,2017-07-16,12468,36,24598,5,36,27,21,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
219,201707,2017-07-17,12468,40,24914,4,40,32,23,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
220,201707,2017-07-18,12468,39,25412,6,38,31,28,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
221,201707,2017-07-20,12468,34,24093,4,31,24,22,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
222,201707,2017-07-21,12468,34,25927,5,31,23,21,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
223,201707,2017-07-23,12468,36,24924,7,32,29,21,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
224,201707,2017-07-24,12468,35,24908,6,33,25,18,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
225,201707,2017-07-25,12468,37,24943,6,36,32,25,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
226,201707,2017-07-27,12468,38,24069,5,35,25,22,1,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
227,201707,2017-07-28,12468,39,25503,7,36,26,19,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
228,201707,2017-07-30,12468,40,25691,8,39,30,26,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
229,201707,2017-07-31,12468,35,24819,5,35,31,28,1,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
230,201708,2017-08-01,12468,34,24839,3,32,24,21,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
231,201708,2017-08-03,12468,38,25253,5,37,30,23,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
232,201708,2017-08-04,12468,38,25526,4,36,25,19,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
233,201708,2017-08-06,12468,35,24618,5,33,27,21,1,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
234,201708,2017-08-07,12468,35,25264,5,34,26,18,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
235,201708,2017-08-08,12468,39,25718,6,38,30,26,1,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
236,201708,2017-08-10,12468,37,25295,5,34,27,24,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
237,201708,2017-08-11,12468,35,24673,4,32,28,21,1,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
238,201708,2017-08-13,12468,39,24675,5,39,31,27,1,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
239,201708,2017-08-14,12468,37,25904,7,34,24,20,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
240,201708,2017-08-15,12468,39,25037,4,35,30,23,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
241,201708,2017-08-17,12468,35,25140,5,32,23,21,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
242,201708,2017-08-18,12468,34,25442,6,31,22,17,1,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
243,201708,2017-08-20,12468,32,24375,4,30,22,17,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
244,201708,2017-08-21,12468,39,25486,5,36,25,19,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
245,201708,2017-08-22,12468,38,24279,4,36,32,23,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
246,201708,2017-08-24,12468,33,24024,4,33,27,21,1,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
247,201708,2017-08-25,12468,32,24241,4,31,25,19,1,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
248,201708,2017-08-27,12468,37,25131,5,37,30,27,1,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
249,201708,2017-08-28,12468,35,25625,4,33,24,19,1,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
250,201708,2017-08-29,12468,34,24802,6,34,29,20,1,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
251,201708,2017-08-31,12468,35,25854,6,32,26,22,1,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg
252,201706,2017-06-01,12469,34,24371,4,32,25,22,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
253,201706,2017-06-02,12469,32,25167,4,30,25,22,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
254,201706,2017-06-04,12469,36,24205,7,34,27,23,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
255,201706,2017-06-05,12469,32,25030,4,30,21,17,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
256,201706,2017-06-06,12469,36,25573,4,33,27,19,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
257,201706,2017-06-08,12469,38,24312,7,38,29,21,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
258,201706,2017-06-09,12469,37,25009,6,33,28,20,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
259,201706,2017-06-11,12469,36,25677,4,34,24,20,3,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
260,201706,2017-06-12,12469,36,24254,5,33,28,20,3,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
261,201706,2017-06-13,12469,36,24365,7,34,31,24,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
262,201706,2017-06-15,12469,38,25483,6,35,25,18,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
263,201706,2017-06-16,12469,38,25170,4,34,28,25,3,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
264,201706,2017-06-18,12469,34,24731,6,33,28,20,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
265,201706,2017-06-19,12469,32,25869,4,29,21,15,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
266,201706,2017-06-20,12469,34,25318,4,33,24,21,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
267,201706,2017-06-22,12469,39,24219,8,36,26,18,3,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
268,201706,2017-06-23,12469,37,25015,7,34,28,22,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
269,201706,2017-06-25,12469,32,24981,5,29,21,19,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
270,201706,2017-06-26,12469,37,25319,7,36,28,24,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
271,201706,2017-06-27,12469,32,25591,5,30,25,21,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
272,201706,2017-06-29,12469,39,24597,7,38,32,27,1,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
273,201706,2017-06-30,12469,32,24597,6,30,24,22,1,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
274,201707,2017-07-02,12469,40,25506,5,39,32,28,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
275,201707,2017-07-03,12469,36,24151,5,32,28,23,1,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
276,201707,2017-07-04,12469,32,24186,6,29,25,22,1,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
277,201707,2017-07-06,12469,39,25252,7,39,30,25,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
278,201707,2017-07-07,12469,37,25849,5,36,27,22,1,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
279,201707,2017-07-09,12469,32,24436,4,32,23,18,1,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
280,201707,2017-07-10,12469,39,24190,5,39,31,28,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
281,201707,2017-07-11,12469,36,25157,6,33,25,19,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
282,201707,2017-07-13,12469,34,24595,7,32,24,17,1,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
283,201707,2017-07-14,12469,38,25668,5,35,30,27,1,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
284,201707,2017-07-16,12469,35,24607,5,33,27,22,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
285,201707,2017-07-17,12469,37,25364,4,37,31,27,1,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
286,201707,2017-07-18,12469,37,25754,4,34,28,24,1,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
287,201707,2017-07-20,12469,35,25721,4,33,26,21,1,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
288,201707,2017-07-21,12469,39,25595,7,39,32,28,1,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
289,201707,2017-07-23,12469,38,25801,4,35,25,18,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
290,201707,2017-07-24,12469,33,25523,4,31,25,19,1,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
291,201707,2017-07-25,12469,36,25726,7,33,28,22,1,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
292,201707,2017-07-27,12469,34,24703,4,31,28,24,1,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
293,201707,2017-07-28,12469,34,24964,4,32,25,20,1,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
294,201707,2017-07-30,12469,37,25101,4,37,32,27,1,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
295,201707,2017-07-31,12469,38,24492,8,36,31,26,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
296,201708,2017-08-01,12469,34,25143,5,32,26,20,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
297,201708,2017-08-03,12469,33,24229,5,33,28,25,1,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
298,201708,2017-08-04,12469,38,25933,8,36,26,23,1,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
299,201708,2017-08-06,12469,39,25007,5,37,29,22,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
300,201708,2017-08-07,12469,34,24109,5,32,26,18,1,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
301,201708,2017-08-08,12469,38,24211,7,38,34,30,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
302,201708,2017-08-10,12469,38,24649,7,36,27,22,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
303,201708,2017-08-11,12469,38,24614,5,38,27,23,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
304,201708,2017-08-15,12469,32,24502,6,31,26,21,1,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
305,201708,2017-08-17,12469,34,25528,4,31,25,19,1,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
306,201708,2017-08-18,12469,35,25867,4,32,25,21,1,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
307,201708,2017-08-20,12469,36,24475,7,36,27,22,1,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
308,201708,2017-08-21,12469,37,24839,6,34,28,22,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
309,201708,2017-08-22,12469,32,25607,3,30,27,24,1,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
310,201708,2017-08-24,12469,34,24021,4,32,27,22,1,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
311,201708,2017-08-25,12469,37,25476,5,36,26,18,1,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
312,201708,2017-08-27,12469,35,25843,4,32,25,22,1,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
313,201708,2017-08-28,12469,38,24348,6,38,30,26,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
314,201708,2017-08-29,12469,35,25898,5,32,28,25,1,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg
